assay_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id,aidx
893896,67895,"Herbicidal activity against Medicago sativa (alfalfa) assessed as inhibition of herb growth at 1.5 kg/ha during postemergence treatment protocol",F,,,"Medicago sativa",3879,,,,,101903,N,1,Autocuration,1,510946,CHEMBL3049226,,BAO_0000218,,,CLD0
893897,67895,"Herbicidal activity against Amaranthus retroflexus assessed as inhibition of herb growth at 1.5 kg/ha during postemergence treatment protocol",F,,,"Amaranthus retroflexus",124763,,,,,101646,N,1,Autocuration,1,510941,CHEMBL3049227,,BAO_0000218,,,CLD0
893898,67895,"Herbicidal activity against Brassica napus (oilseed rape) assessed as inhibition of herb growth at 1.5 kg/ha during postemergence treatment protocol",F,,,"Brassica napus",3708,,,,,101688,N,1,Autocuration,1,510940,CHEMBL3049228,,BAO_0000218,,,CLD0
893913,67897,"Herbicidal activity against Cirsium arvense (Canada thistle) assessed induction of necrosis on leaves as 1 mM",F,,,"Cirsium arvense",41550,,,,,106768,N,1,Autocuration,1,511268,CHEMBL3050473,,BAO_0000218,,,CLD0
893988,67956,"Herbicidal activity against Amaranthus retroflexus assessed as inhibition of weed growth at 75 g/ha using postemergence treatment protocol",F,,,"Amaranthus retroflexus",124763,,,,,101646,N,1,Autocuration,1,506625,CHEMBL3047330,,BAO_0000218,,,CLD0
893989,67956,"Herbicidal activity against Amaranthus retroflexus assessed as inhibition of weed growth at 150 g/ha using postemergence treatment protocol",F,,,"Amaranthus retroflexus",124763,,,,,101646,N,1,Autocuration,1,506624,CHEMBL3047331,,BAO_0000218,,,CLD0
893990,67956,"Herbicidal activity against Amaranthus retroflexus assessed as inhibition of weed growth at 375 g/ha using postemergence treatment protocol",F,,,"Amaranthus retroflexus",124763,,,,,101646,N,1,Autocuration,1,506623,CHEMBL3047332,,BAO_0000218,,,CLD0
893991,67956,"Herbicidal activity against Amaranthus retroflexus assessed as inhibition of weed growth at 750 g/ha using postemergence treatment protocol",F,,,"Amaranthus retroflexus",124763,,,,,101646,N,1,Autocuration,1,506622,CHEMBL3047333,,BAO_0000218,,,CLD0
893992,67956,"Herbicidal activity against Brassica napus (oilseed rape) assessed as inhibition of weed growth at 75 g/ha using postemergence treatment protocol",F,,,"Brassica napus",3708,,,,,101688,N,1,Autocuration,1,506613,CHEMBL3047334,,BAO_0000218,,,CLD0
894150,67956,"Herbicidal activity against Brassica napus (oilseed rape) assessed as inhibition of weed growth at 150 g/ha using postemergence treatment protocol",F,,,"Brassica napus",3708,,,,,101688,N,1,Autocuration,1,506612,CHEMBL3051354,,BAO_0000218,,,CLD0
894151,67956,"Herbicidal activity against Brassica napus (oilseed rape) assessed as inhibition of weed growth at 375 g/ha using postemergence treatment protocol",F,,,"Brassica napus",3708,,,,,101688,N,1,Autocuration,1,506611,CHEMBL3051355,,BAO_0000218,,,CLD0
894152,67956,"Herbicidal activity against Brassica napus (oilseed rape) assessed as inhibition of weed growth at 750 g/ha using postemergence treatment protocol",F,,,"Brassica napus",3708,,,,,101688,N,1,Autocuration,1,506610,CHEMBL3051356,,BAO_0000218,,,CLD0
894153,67956,"Herbicidal activity against Brassica napus (oilseed rape) assessed as inhibition of weed growth at 1.5 kg/ha using preemergence treatment protocol",F,,,"Brassica napus",3708,,,,,101688,N,1,Autocuration,1,506609,CHEMBL3051357,,BAO_0000218,,,CLD0
894154,67956,"Herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as inhibition of weed growth at 1.5 kg/ha using pre-emergence treatment protocol",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,506608,CHEMBL3051358,,BAO_0000218,,,CLD0
894155,67956,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as inhibition of weed growth at 1.5 kg/ha using preemergence treatment protocol",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,506607,CHEMBL3051359,,BAO_0000218,,,CLD0
894156,67956,"Herbicidal activity against Amaranthus retroflexus assessed as inhibition of weed growth at 1.5 kg/ha using preemergence treatment protocol",F,,,"Amaranthus retroflexus",124763,,,,,101646,N,1,Autocuration,1,506606,CHEMBL3051360,,BAO_0000218,,,CLD0
894157,67956,"Herbicidal activity against Brassica napus (oilseed rape) assessed as inhibition of weed growth at 1.5 kg/ha using postemergence treatment protocol",F,,,"Brassica napus",3708,,,,,101688,N,1,Autocuration,1,506605,CHEMBL3051361,,BAO_0000218,,,CLD0
894158,67956,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as inhibition of weed growth at 1.5 kg/ha using postemergence treatment protocol",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,506602,CHEMBL3051362,,BAO_0000218,,,CLD0
894159,67956,"Herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as inhibition of weed growth at 1.5 kg/ha using post-emergence treatment protocol",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,506604,CHEMBL3047801,,BAO_0000218,,,CLD0
894160,67956,"Herbicidal activity against Amaranthus retroflexus assessed as inhibition of weed growth at 1.5 kg/ha using postemergence treatment protocol",F,,,"Amaranthus retroflexus",124763,,,,,101646,N,1,Autocuration,1,506566,CHEMBL3047802,,BAO_0000218,,,CLD0
894485,68035,"Herbicidal activity against Abutilon theophrasti (velvetleaf) at 100 g/hm2 postemergent application after 2 weeks",F,,,"Abutilon theophrasti",3631,,,,,101626,N,1,Autocuration,1,503483,CHEMBL3050559,,BAO_0000218,,,CLD0
894486,68035,"Herbicidal activity against Digitaria sanguinalis (hairy crabgrass) at 100 g/hm2 postemergent application after 2 weeks",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,503481,CHEMBL3050560,,BAO_0000218,,,CLD0
894487,68035,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) at 100 g/hm2 postemergent application after 2 weeks",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,503478,CHEMBL3050561,,BAO_0000218,,,CLD0
894497,68035,"Herbicidal activity against Abutilon theophrasti (velvetleaf) at postemergent application after 2 weeks",F,,,"Abutilon theophrasti",3631,,,,,101626,N,1,Autocuration,1,503467,CHEMBL3050571,,BAO_0000218,,,CLD0
894498,68035,"Herbicidal activity against Xanthium strumarium (cocklebur) at 25 g/hm2 postemergent application after 2 weeks",F,,,"Xanthium strumarium",318068,,,,,102144,N,1,Autocuration,1,503465,CHEMBL3050572,,BAO_0000218,,,CLD0
894499,68035,"Herbicidal activity against Xanthium strumarium (cocklebur) at 100 g/hm2 postemergent application after 2 weeks",F,,,"Xanthium strumarium",318068,,,,,102144,N,1,Autocuration,1,503466,CHEMBL3050573,,BAO_0000218,,,CLD0
894500,68035,"Herbicidal activity against Xanthium strumarium (cocklebur) at 400 g/hm2 postemergent application after 2 weeks",F,,,"Xanthium strumarium",318068,,,,,102144,N,1,Autocuration,1,503464,CHEMBL3050574,,BAO_0000218,,,CLD0
894501,68035,"Herbicidal activity against Xanthium strumarium (cocklebur) at 40 g/hm2 postemergent application after 2 weeks",F,,,"Xanthium strumarium",318068,,,,,102144,N,1,Autocuration,1,503463,CHEMBL3050575,,BAO_0000218,,,CLD0
894502,68035,"Herbicidal activity against Commelina communis (Asiatic dayflower) at 100 g/hm2 post-emergent application after 2 weeks",F,,,"Commelina communis",4744,,,,,106888,N,1,Autocuration,1,503462,CHEMBL3050576,,BAO_0000218,,,CLD0
894503,68035,"Herbicidal activity against Commelina communis (Asiatic dayflower) at 25 g/hm2 post-emergent application after 2 weeks",F,,,"Commelina communis",4744,,,,,106888,N,1,Autocuration,1,503461,CHEMBL3050577,,BAO_0000218,,,CLD0
894504,68035,"Herbicidal activity against Commelina communis (Asiatic dayflower) at 400 g/hm2 post-emergent application after 2 weeks",F,,,"Commelina communis",4744,,,,,106888,N,1,Autocuration,1,503460,CHEMBL3050578,,BAO_0000218,,,CLD0
894505,68035,"Herbicidal activity against Commelina communis (Asiatic dayflower) at 40 g/hm2 post-emergent application after 2 weeks",F,,,"Commelina communis",4744,,,,,106888,N,1,Autocuration,1,503459,CHEMBL3050579,,BAO_0000218,,,CLD0
894506,68035,"Herbicidal activity against Amaranthus retroflexus at 400 g/hm2 postemergent application after 2 weeks",F,,,"Amaranthus retroflexus",124763,,,,,101646,N,1,Autocuration,1,503458,CHEMBL3050580,,BAO_0000218,,,CLD0
894525,67915,"Herbicidal activity against Festuca arundinacea assessed as plant dead at 25 to 32 degC measured after 7 days",F,,,"Festuca arundinacea",4606,L.,,,,107307,N,1,Autocuration,1,510674,CHEMBL3052227,,BAO_0000218,,,CLD0
894526,67915,"Herbicidal activity against Oryza sativa (rice) assessed as plant dead at 25 to 32 degC measured after 7 days",F,,,"Oryza sativa",4530,,,,,50335,N,1,Autocuration,1,510673,CHEMBL3052228,,BAO_0000218,,,CLD0
894527,67915,"Herbicidal activity against Zea mays (maize) assessed as plant dead at 25 to 32 degC measured after 7 days",F,,,"Zea mays",4577,,,,,50337,N,1,Autocuration,1,510672,CHEMBL3052229,,BAO_0000218,,,CLD0
894528,67915,"Herbicidal activity against Triticum aestivum L. (wheat) assessed as plant dead at 25 to 32 degC measured after 7 days",F,,,"Triticum aestivum",4565,,,,,50403,N,1,Autocuration,1,510671,CHEMBL3052230,,BAO_0000218,,,CLD0
894529,67915,"Herbicidal activity against Glycine max (soybean) assessed as plant dead at 25 to 32 degC measured after 7 days",F,,,"Glycine max",3847,,,,,50397,N,1,Autocuration,1,510669,CHEMBL3052231,,BAO_0000218,,,CLD0
894530,67915,"Herbicidal activity against Vigna radiata var. radiata assessed as plant dead at 25 to 32 degC measured after 7 days",F,,,"Vigna radiata var. radiata",3916,,,,,107157,N,1,Autocuration,1,510670,CHEMBL3052232,,BAO_0000218,,,CLD0
894531,67915,"Herbicidal activity against Cucumis sativus (cucumber) assessed as plant dead at 25 to 32 degC measured after 7 days",F,,,"Cucumis sativus",3659,,,,,101750,N,1,Autocuration,1,510668,CHEMBL3052233,,BAO_0000218,,,CLD0
894532,67915,"Herbicidal activity against Amaranthus tricolor assessed as plant dead at 25 to 32 degC measured after 7 days",F,,,"Amaranthus tricolor",29722,,,,,107314,N,1,Autocuration,1,510667,CHEMBL3052234,,BAO_0000218,,,CLD0
894616,68016,"Post-emergence herbicidal activity against Brassica juncea assessed as growth inhibition at 450 ai g/ha after 20 days by green house test",F,,,"Brassica juncea",3707,,,,,101687,N,1,Autocuration,1,504801,CHEMBL3047782,,BAO_0000218,,,CLD0
894637,68016,"Post-emergence herbicidal activity against Pisum sativum Zhongwan-2 (pea) assessed as growth inhibition at 450 ai g/ha after 20 days by green house test",F,,,"Pisum sativum",3888,Zhongwan-2,,,,106715,D,7,Autocuration,1,504774,CHEMBL3049707,,BAO_0000019,,,CLD0
894804,68016,"Post-emergence herbicidal activity against Daucus carota (carrot) assessed as growth inhibition at 600 ai g/ha after 20 days by green house test",F,,,"Daucus carota",4039,,,,,106869,N,1,Autocuration,1,504749,CHEMBL3051552,,BAO_0000218,,,CLD0
894805,68016,"Post-emergence herbicidal activity against Daucus carota (carrot) assessed as growth inhibition at 450 ai g/ha after 20 days by green house test",F,,,"Daucus carota",4039,,,,,106869,N,1,Autocuration,1,504748,CHEMBL3051553,,BAO_0000218,,,CLD0
894806,68016,"Post-emergence herbicidal activity against Daucus carota (carrot) assessed as growth inhibition at 300 ai g/ha after 20 days by green house test",F,,,"Daucus carota",4039,,,,,106869,N,1,Autocuration,1,504747,CHEMBL3052247,,BAO_0000218,,,CLD0
894807,68016,"Post-emergence herbicidal activity against Daucus carota (carrot) assessed as growth inhibition at 225 ai g/ha after 20 days by green house test",F,,,"Daucus carota",4039,,,,,106869,N,1,Autocuration,1,504746,CHEMBL3052248,,BAO_0000218,,,CLD0
894808,68016,"Post-emergence herbicidal activity against Daucus carota (carrot) assessed as growth inhibition at 150 ai g/ha after 20 days by green house test",F,,,"Daucus carota",4039,,,,,106869,N,1,Autocuration,1,504745,CHEMBL3052249,,BAO_0000218,,,CLD0
894809,68016,"Post-emergence herbicidal activity against Daucus carota (carrot) assessed as growth inhibition at 75 ai g/ha after 20 days by green house test",F,,,"Daucus carota",4039,,,,,106869,N,1,Autocuration,1,504744,CHEMBL3052250,,BAO_0000218,,,CLD0
894810,68016,"Post-emergence herbicidal activity against Daucus carota (carrot) assessed as growth inhibition at 37.5 ai g/ha after 20 days by green house test",F,,,"Daucus carota",4039,,,,,106869,N,1,Autocuration,1,504743,CHEMBL3052251,,BAO_0000218,,,CLD0
894811,68016,"Post-emergence herbicidal activity against Brassica rapa subsp. oleifera Si Yue Man assessed as growth inhibition at 600 ai g/ha after 20 days by green house test",F,,,"Brassica rapa subsp. oleifera",145471,"Si Yue Man",,,,101689,N,1,Autocuration,1,504742,CHEMBL3052252,,BAO_0000218,,,CLD0
894812,68016,"Post-emergence herbicidal activity against Brassica rapa subsp. oleifera Si Yue Man assessed as growth inhibition at 450 ai g/ha after 20 days by green house test",F,,,"Brassica rapa subsp. oleifera",145471,"Si Yue Man",,,,101689,N,1,Autocuration,1,504741,CHEMBL3052253,,BAO_0000218,,,CLD0
894813,68016,"Post-emergence herbicidal activity against Brassica rapa subsp. oleifera Si Yue Man assessed as growth inhibition at 300 ai g/ha after 20 days by green house test",F,,,"Brassica rapa subsp. oleifera",145471,"Si Yue Man",,,,101689,N,1,Autocuration,1,504740,CHEMBL3052254,,BAO_0000218,,,CLD0
894814,68016,"Post-emergence herbicidal activity against Brassica rapa subsp. oleifera Si Yue Man assessed as growth inhibition at 225 ai g/ha after 20 days by green house test",F,,,"Brassica rapa subsp. oleifera",145471,"Si Yue Man",,,,101689,N,1,Autocuration,1,504739,CHEMBL3052255,,BAO_0000218,,,CLD0
894815,68016,"Post-emergence herbicidal activity against Brassica rapa subsp. oleifera Si Yue Man assessed as growth inhibition at 150 ai g/ha after 20 days by green house test",F,,,"Brassica rapa subsp. oleifera",145471,"Si Yue Man",,,,101689,N,1,Autocuration,1,504738,CHEMBL3052256,,BAO_0000218,,,CLD0
894816,68016,"Post-emergence herbicidal activity against Brassica rapa subsp. oleifera Si Yue Man assessed as growth inhibition at 75 ai g/ha after 20 days by green house test",F,,,"Brassica rapa subsp. oleifera",145471,"Si Yue Man",,,,101689,N,1,Autocuration,1,504737,CHEMBL3052257,,BAO_0000218,,,CLD0
894817,68016,"Post-emergence herbicidal activity against Brassica rapa subsp. oleifera Si Yue Man assessed as growth inhibition at 37.5 ai g/ha after 20 days by green house test",F,,,"Brassica rapa subsp. oleifera",145471,"Si Yue Man",,,,101689,N,1,Autocuration,1,504736,CHEMBL3052258,,BAO_0000218,,,CLD0
894818,68016,"Post-emergence herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as growth inhibition at 300 ai g/ha after 20 days by green house test",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,504735,CHEMBL3052259,,BAO_0000218,,,CLD0
894819,68016,"Post-emergence herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as growth inhibition at 225 ai g/ha after 20 days by green house test",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,504734,CHEMBL3052260,,BAO_0000218,,,CLD0
894820,68016,"Post-emergence herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as growth inhibition at 37.5 ai g/ha after 20 days by green house test",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,504733,CHEMBL3052261,,BAO_0000218,,,CLD0
894821,68016,"Post-emergence herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as growth inhibition at 18.75 ai g/ha after 20 days by green house test",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,504732,CHEMBL3052262,,BAO_0000218,,,CLD0
894822,68016,"Post-emergence herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as growth inhibition at 450 ai g/ha after 20 days by green house test",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,504731,CHEMBL3049894,,BAO_0000218,,,CLD0
894823,68016,"Post-emergence herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as growth inhibition at 300 ai g/ha after 20 days by green house test",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,504730,CHEMBL3049895,,BAO_0000218,,,CLD0
894824,68016,"Post-emergence herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as growth inhibition at 225 ai g/ha after 20 days by green house test",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,504729,CHEMBL3049896,,BAO_0000218,,,CLD0
894825,68016,"Post-emergence herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as growth inhibition at 150 ai g/ha after 20 days by green house test",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,504728,CHEMBL3049897,,BAO_0000218,,,CLD0
894826,68016,"Post-emergence herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as growth inhibition at 75 ai g/ha after 20 days by green house test",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,504727,CHEMBL3049898,,BAO_0000218,,,CLD0
